"spp_name","trait_name","value","unit","kind","source","comment"
"Piper aduncum","LeafN",30.02122367541,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper amalago","gsmax",250.99494500796,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper amalago","P12",-2.82328936537107,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper amalago","P50",-4.57144960085551,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper amalago","P88",-6.49217500050863,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper amalago","Rooting Depth maximum",1.45640829707806,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper amalago","WUE",15.9287550874551,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper amalago","height",12.1924092364311,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper amalago","SLA",19.4882531293233,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper amalago","LeafN",24.23353003184,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper blattarum","gsmax",274.043306560516,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper blattarum","P12",-2.68247599045436,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper blattarum","P50",-4.744664478302,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper blattarum","P88",-6.50483150005341,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper blattarum","Rooting Depth maximum",1.57778412463764,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper blattarum","WUE",14.1436025677125,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper blattarum","height",14.8114135130246,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper blattarum","SLA",19.816445757548,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper blattarum","LeafN",34.0694664382935,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper glabrescens","gsmax",262.347796007792,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper glabrescens","P12",-2.77893249968688,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper glabrescens","P50",-4.73779084920883,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper glabrescens","P88",-6.86244719465574,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper glabrescens","Rooting Depth maximum",1.40295427564532,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper glabrescens","WUE",15.3139291995764,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper glabrescens","height",14.5818066167831,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper glabrescens","SLA",27.060229549408,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper glabrescens","LeafN",35.3152735074361,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper hispidum","gsmax",358.926555995941,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper hispidum","P12",-3.11479493379593,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper hispidum","P50",-4.79130557537079,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper hispidum","P88",-6.94630347450574,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper hispidum","Rooting Depth maximum",1.74943637652323,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper hispidum","WUE",29.7566182961067,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper hispidum","height",6.55245333194733,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper hispidum","SLA",26.0941614659627,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper hispidum","LeafN",29.5019114716848,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper swartzianum","gsmax",216.228109175364,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper swartzianum","P12",-5.70996114333471,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper swartzianum","P50",-5.93487443625927,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper swartzianum","P88",-6.57994621634483,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper swartzianum","Rooting Depth maximum",1.3006324250189,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper swartzianum","WUE",15.214292892615,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper swartzianum","height",15.1639905405045,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper swartzianum","SLA",21.8757077503204,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piper swartzianum","LeafN",25.6042368221283,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pipturus albidus","gsmax",289.947308883667,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pipturus albidus","P12",-1.33649032026529,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pipturus albidus","P50",-4.12635317365328,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pipturus albidus","P88",-6.82308771649996,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pipturus albidus","Rooting Depth maximum",2.87715985608598,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pipturus albidus","WUE",20.5314306306839,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pipturus albidus","height",18.0966809399923,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pipturus albidus","SLA",18.2579232947032,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pipturus albidus","LeafN",18.8948447672526,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pipturus argenteus","gsmax",465.268963559469,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pipturus argenteus","P12",-1.32304167926312,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pipturus argenteus","P50",-4.09258588314056,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pipturus argenteus","P88",-6.82308771649996,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pipturus argenteus","Rooting Depth maximum",2.8264003114899,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pipturus argenteus","WUE",28.596557511886,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pipturus argenteus","height",18.224535595576,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pipturus argenteus","SLA",17.3520046043396,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pipturus argenteus","LeafN",26.8706693013509,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piscidia carthagenensis","gsmax",281.153144645691,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piscidia carthagenensis","P12",-4.11134818057219,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piscidia carthagenensis","P50",-4.07623165329297,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piscidia carthagenensis","P88",-5.17014663139979,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piscidia carthagenensis","Rooting Depth maximum",1.41166519473617,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piscidia carthagenensis","WUE",10.4972654332717,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piscidia carthagenensis","height",17.2794419972102,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piscidia carthagenensis","SLA",12.3446552546819,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piscidia carthagenensis","LeafN",30.2004372215271,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piscidia piscipula","gsmax",213.939871406555,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piscidia piscipula","P12",-4.03273636480172,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piscidia piscipula","P50",-4.06309192856153,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piscidia piscipula","P88",-5.17500482320786,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piscidia piscipula","Rooting Depth maximum",1.40188648287828,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piscidia piscipula","WUE",8.36473250329495,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piscidia piscipula","height",17.3729883766174,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piscidia piscipula","SLA",18.1667475875219,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Piscidia piscipula","LeafN",28.9745305315653,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia albida","gsmax",228.442214565277,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia albida","P12",-2.92677758902311,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia albida","P50",-4.27114234685898,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia albida","P88",-4.91938414633274,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia albida","Rooting Depth maximum",0.777661392415563,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia albida","WUE",22.7179185305039,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia albida","height",12.9818573061625,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia albida","SLA",16.7703195269903,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia albida","LeafN",23.1978128592173,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia grandis","gsmax",247.798475399017,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia grandis","P12",-3.13430327087641,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia grandis","P50",-4.35695613662402,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia grandis","P88",-4.74824405332406,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia grandis","Rooting Depth maximum",0.959279916572074,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia grandis","WUE",23.1355628963312,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia grandis","height",13.6405803521474,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia grandis","SLA",13.6678289381663,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia grandis","LeafN",19.0109392054876,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia sandwicensis","gsmax",252.600886157354,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia sandwicensis","P12",-1.82799760212501,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia sandwicensis","P50",-4.83648428916931,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia sandwicensis","P88",-5.68230275670687,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia sandwicensis","Rooting Depth maximum",0.507242674405376,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia sandwicensis","WUE",23.6487856505315,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia sandwicensis","height",14.804174396197,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia sandwicensis","SLA",18.2897974252701,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia sandwicensis","LeafN",21.5174604098002,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia subcordata","gsmax",227.517351659139,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia subcordata","P12",-3.08406719783942,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia subcordata","P50",-4.15086605449518,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia subcordata","P88",-4.88292275488377,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia subcordata","Rooting Depth maximum",1.00199657633901,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia subcordata","WUE",22.2544102929036,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia subcordata","height",14.6225919691722,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia subcordata","SLA",14.4859560529391,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia subcordata","LeafN",19.2185893758138,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia umbellifera","gsmax",209.220338185628,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia umbellifera","P12",-1.12370190888643,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia umbellifera","P50",-2.83944338103135,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia umbellifera","P88",-5.49355540911357,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia umbellifera","Rooting Depth maximum",1.03648934821288,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia umbellifera","WUE",23.1046180053552,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia umbellifera","height",16.1469844992956,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia umbellifera","SLA",15.4065464675426,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pisonia umbellifera","LeafN",33.2374486668905,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pistacia chinensis","gsmax",242.783273029327,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pistacia chinensis","P12",-2.54913913190365,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pistacia chinensis","P50",-3.10537862141927,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pistacia chinensis","P88",-4.67069472193718,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pistacia chinensis","Rooting Depth maximum",2.84299692279349,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pistacia chinensis","WUE",14.8711450841029,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pistacia chinensis","height",21.1786789544423,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pistacia chinensis","SLA",25.8144342962901,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pistacia chinensis","LeafN",21.8325297323863,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pithecellobium dulce","gsmax",251.945477765401,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pithecellobium dulce","P12",-1.19020308266083,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pithecellobium dulce","P50",-1.78000930547714,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pithecellobium dulce","P88",-3.83402468283971,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pithecellobium dulce","Rooting Depth maximum",4.85612885125602,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pithecellobium dulce","WUE",7.89731014172236,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pithecellobium dulce","height",17.448111187617,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pithecellobium dulce","SLA",13.7294158299764,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pithecellobium dulce","LeafN",27.0424956639608,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum argentifolium","gsmax",226.325916862488,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum argentifolium","P12",-2.79798129936059,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum argentifolium","P50",-5.78621338327726,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum argentifolium","P88",-6.93891332308451,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum argentifolium","Rooting Depth maximum",1.07984209761644,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum argentifolium","WUE",6.91915506958961,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum argentifolium","height",16.6059039258957,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum argentifolium","SLA",15.2806246391932,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum argentifolium","LeafN",21.3927311929067,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum confertiflorum","gsmax",347.676529070536,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum confertiflorum","P12",-2.88152900805076,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum confertiflorum","P50",-5.7163519569238,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum confertiflorum","P88",-6.93891332308451,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum confertiflorum","Rooting Depth maximum",0.926625828463584,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum confertiflorum","WUE",7.88528089046478,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum confertiflorum","height",16.0630515050888,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum confertiflorum","SLA",15.1811023712158,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum confertiflorum","LeafN",21.704463485082,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum ferrugineum","gsmax",214.907552642822,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum ferrugineum","P12",-1.89056483914455,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum ferrugineum","P50",-5.29998343646526,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum ferrugineum","P88",-6.3022088432312,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum ferrugineum","Rooting Depth maximum",1.26470444163308,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum ferrugineum","WUE",13.2048639939229,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum ferrugineum","height",16.5730201880137,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum ferrugineum","SLA",12.3243545722961,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum ferrugineum","LeafN",14.3630318768819,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum flocculosum","gsmax",327.179910532633,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum flocculosum","P12",-2.57070758928855,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum flocculosum","P50",-5.90625014662743,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum flocculosum","P88",-6.93410485029221,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum flocculosum","Rooting Depth maximum",1.01210948296512,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum flocculosum","WUE",8.08989891807238,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum flocculosum","height",15.7506417258581,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum flocculosum","SLA",15.6394600280126,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum flocculosum","LeafN",21.7585247643789,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum gayanum","gsmax",375.188301633199,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum gayanum","P12",-2.43286032428344,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum gayanum","P50",-5.72551776766777,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum gayanum","P88",-6.93891332308451,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum gayanum","Rooting Depth maximum",1.02565395226081,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum gayanum","WUE",13.4201893979311,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum gayanum","height",17.1966766309738,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum gayanum","SLA",14.5801028140386,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum gayanum","LeafN",21.6173993460337,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum glabrum","gsmax",235.137211729685,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum glabrum","P12",-2.59074915955464,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum glabrum","P50",-5.91060453216235,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum glabrum","P88",-6.93891332308451,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum glabrum","Rooting Depth maximum",1.06394613978143,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum glabrum","WUE",8.04725508769353,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum glabrum","height",15.9582133960724,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum glabrum","SLA",15.1291828695933,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum glabrum","LeafN",20.5701276938121,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Pittosporum hawaiiense","gsmax",283.837849171956,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
