Iteration	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
Iteration	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
29250	-1574.505	-1625.663	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29250	-1574.505	-1625.663	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29260	-1574.612	-1625.77	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29260	-1574.612	-1625.77	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29270	-1574.935	-1626.093	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29270	-1574.935	-1626.093	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29280	-1573.953	-1625.111	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29280	-1573.953	-1625.111	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29290	-1574.059	-1625.216	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29290	-1574.059	-1625.216	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29300	-1573.914	-1625.072	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29300	-1573.914	-1625.072	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29310	-1574.124	-1625.281	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29310	-1574.124	-1625.281	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29320	-1574.304	-1625.461	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29320	-1574.304	-1625.461	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29330	-1574.052	-1625.209	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29330	-1574.052	-1625.209	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29340	-1574.36	-1625.518	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29340	-1574.36	-1625.518	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29350	-1574.546	-1625.704	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29350	-1574.546	-1625.704	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29360	-1574.828	-1625.986	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29360	-1574.828	-1625.986	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29370	-1573.948	-1625.106	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29370	-1573.948	-1625.106	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29380	-1574.349	-1625.507	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29380	-1574.349	-1625.507	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29390	-1573.91	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29390	-1573.91	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29400	-1575.98	-1627.138	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29400	-1575.98	-1627.138	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29410	-1574.056	-1625.214	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29410	-1574.056	-1625.214	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29420	-1574.1	-1625.258	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29420	-1574.1	-1625.258	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29430	-1575.051	-1626.209	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29430	-1575.051	-1626.209	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29440	-1573.945	-1625.103	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29440	-1573.945	-1625.103	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29450	-1573.965	-1625.123	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29450	-1573.965	-1625.123	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29460	-1573.946	-1625.104	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29460	-1573.946	-1625.104	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29470	-1574.078	-1625.236	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29470	-1574.078	-1625.236	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29480	-1573.943	-1625.101	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29480	-1573.943	-1625.101	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29490	-1575.383	-1626.541	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29490	-1575.383	-1626.541	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29500	-1574.32	-1625.478	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29500	-1574.32	-1625.478	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29510	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29510	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29520	-1573.92	-1625.078	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29520	-1573.92	-1625.078	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29530	-1574.305	-1625.463	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29530	-1574.305	-1625.463	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29540	-1574.295	-1625.453	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29540	-1574.295	-1625.453	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29550	-1574.318	-1625.476	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29550	-1574.318	-1625.476	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29560	-1575.554	-1626.712	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29560	-1575.554	-1626.712	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29570	-1574.321	-1625.479	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29570	-1574.321	-1625.479	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29580	-1573.976	-1625.133	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29580	-1573.976	-1625.133	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29590	-1574.57	-1625.728	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29590	-1574.57	-1625.728	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29600	-1574.435	-1625.593	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29600	-1574.435	-1625.593	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29610	-1573.917	-1625.075	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29610	-1573.917	-1625.075	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29620	-1573.91	-1625.068	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29620	-1573.91	-1625.068	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29630	-1575.188	-1626.346	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29630	-1575.188	-1626.346	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29640	-1574.107	-1625.265	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29640	-1574.107	-1625.265	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29650	-1574.112	-1625.269	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29650	-1574.112	-1625.269	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29660	-1573.914	-1625.071	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29660	-1573.914	-1625.071	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29670	-1574.125	-1625.283	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29670	-1574.125	-1625.283	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29680	-1573.924	-1625.082	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29680	-1573.924	-1625.082	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29690	-1574.275	-1625.433	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29690	-1574.275	-1625.433	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29700	-1573.921	-1625.079	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29700	-1573.921	-1625.079	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29710	-1573.926	-1625.084	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29710	-1573.926	-1625.084	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29720	-1574.068	-1625.226	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29720	-1574.068	-1625.226	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29730	-1574.237	-1625.394	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29730	-1574.237	-1625.394	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29740	-1574.001	-1625.159	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29740	-1574.001	-1625.159	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29750	-1573.966	-1625.124	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29750	-1573.966	-1625.124	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29760	-1574.992	-1626.15	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29760	-1574.992	-1626.15	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29770	-1574.156	-1625.314	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29770	-1574.156	-1625.314	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29780	-1576.548	-1627.706	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29780	-1576.548	-1627.706	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29790	-1574.215	-1625.373	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29790	-1574.215	-1625.373	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29800	-1574.203	-1625.361	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29800	-1574.203	-1625.361	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29810	-1574.247	-1625.405	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29810	-1574.247	-1625.405	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29820	-1573.926	-1625.084	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29820	-1573.926	-1625.084	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29830	-1573.911	-1625.069	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29830	-1573.911	-1625.069	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29840	-1573.947	-1625.105	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29840	-1573.947	-1625.105	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29850	-1574.977	-1626.135	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29850	-1574.977	-1626.135	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29860	-1574.377	-1625.535	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29860	-1574.377	-1625.535	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29870	-1574.13	-1625.288	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29870	-1574.13	-1625.288	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29880	-1574.443	-1625.601	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29880	-1574.443	-1625.601	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29890	-1574.99	-1626.148	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29890	-1574.99	-1626.148	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29900	-1576.3	-1627.458	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29900	-1576.3	-1627.458	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29910	-1575.562	-1626.72	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29910	-1575.562	-1626.72	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29920	-1573.963	-1625.12	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29920	-1573.963	-1625.12	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29930	-1574.027	-1625.185	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29930	-1574.027	-1625.185	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29940	-1575.259	-1626.417	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29940	-1575.259	-1626.417	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29950	-1573.99	-1625.148	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29950	-1573.99	-1625.148	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29960	-1574.236	-1625.394	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29960	-1574.236	-1625.394	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29970	-1575.458	-1626.616	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29970	-1575.458	-1626.616	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29980	-1574.77	-1625.927	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29980	-1574.77	-1625.927	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29990	-1574.331	-1625.489	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
29990	-1574.331	-1625.489	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30000	-1573.916	-1625.074	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30000	-1573.916	-1625.074	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30010	-1573.914	-1625.071	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30010	-1573.914	-1625.071	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30020	-1574.422	-1625.58	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30020	-1574.422	-1625.58	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30030	-1573.925	-1625.083	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30030	-1573.925	-1625.083	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30040	-1573.915	-1625.072	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30040	-1573.915	-1625.072	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30050	-1574.331	-1625.489	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30050	-1574.331	-1625.489	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30060	-1576.379	-1627.537	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30060	-1576.379	-1627.537	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30070	-1576.062	-1627.22	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30070	-1576.062	-1627.22	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30080	-1573.936	-1625.093	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30080	-1573.936	-1625.093	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30090	-1574.717	-1625.875	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30090	-1574.717	-1625.875	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30100	-1574.261	-1625.419	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30100	-1574.261	-1625.419	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30110	-1574.143	-1625.3	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30110	-1574.143	-1625.3	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30120	-1574.211	-1625.369	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30120	-1574.211	-1625.369	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30130	-1574.18	-1625.338	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30130	-1574.18	-1625.338	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30140	-1574.059	-1625.217	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30140	-1574.059	-1625.217	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30150	-1574.485	-1625.643	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30150	-1574.485	-1625.643	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30160	-1573.918	-1625.076	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30160	-1573.918	-1625.076	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30170	-1574.524	-1625.682	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30170	-1574.524	-1625.682	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30180	-1574.019	-1625.177	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30180	-1574.019	-1625.177	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30190	-1573.98	-1625.138	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30190	-1573.98	-1625.138	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30200	-1574.822	-1625.98	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30200	-1574.822	-1625.98	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30210	-1574.65	-1625.808	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30210	-1574.65	-1625.808	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30220	-1576.17	-1627.328	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30220	-1576.17	-1627.328	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30230	-1574.472	-1625.629	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30230	-1574.472	-1625.629	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30240	-1574.323	-1625.48	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30240	-1574.323	-1625.48	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30250	-1574.416	-1625.574	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30250	-1574.416	-1625.574	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30260	-1574.428	-1625.586	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30260	-1574.428	-1625.586	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30270	-1574.459	-1625.617	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30270	-1574.459	-1625.617	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30280	-1574.652	-1625.81	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30280	-1574.652	-1625.81	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30290	-1575.699	-1626.856	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30290	-1575.699	-1626.856	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30300	-1573.997	-1625.155	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30300	-1573.997	-1625.155	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30310	-1573.92	-1625.078	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30310	-1573.92	-1625.078	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30320	-1573.977	-1625.135	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30320	-1573.977	-1625.135	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30330	-1575.11	-1626.268	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30330	-1575.11	-1626.268	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30340	-1573.915	-1625.073	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30340	-1573.915	-1625.073	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30350	-1574.978	-1626.136	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30350	-1574.978	-1626.136	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30360	-1574.195	-1625.353	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30360	-1574.195	-1625.353	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30370	-1574.331	-1625.489	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30370	-1574.331	-1625.489	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30380	-1576.499	-1627.657	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30380	-1576.499	-1627.657	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30390	-1575.441	-1626.598	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30390	-1575.441	-1626.598	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30400	-1574.867	-1626.024	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30400	-1574.867	-1626.024	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30410	-1574.977	-1626.135	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30410	-1574.977	-1626.135	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30420	-1573.991	-1625.149	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30420	-1573.991	-1625.149	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30430	-1575.485	-1626.643	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30430	-1575.485	-1626.643	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30440	-1574.178	-1625.336	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30440	-1574.178	-1625.336	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30450	-1575.043	-1626.201	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30450	-1575.043	-1626.201	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
