Iteration	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
30490	-1557.938	-1625.379	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30500	-1557.773	-1625.214	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30510	-1557.695	-1625.137	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30520	-1557.861	-1625.303	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30530	-1557.655	-1625.096	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30540	-1558.616	-1626.058	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30550	-1558.456	-1625.898	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30560	-1557.699	-1625.14	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30570	-1559.301	-1626.742	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30580	-1558.284	-1625.725	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30590	-1561.1	-1628.542	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30600	-1557.751	-1625.193	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30610	-1559.25	-1626.691	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30620	-1558.35	-1625.791	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30630	-1557.641	-1625.083	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30640	-1557.768	-1625.21	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30650	-1557.659	-1625.101	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30660	-1559.229	-1626.67	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30670	-1558.141	-1625.582	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30680	-1558.068	-1625.509	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30690	-1558.235	-1625.676	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30700	-1559.671	-1627.112	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30710	-1558.756	-1626.197	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30720	-1558.057	-1625.498	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30730	-1557.636	-1625.077	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30740	-1557.635	-1625.077	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30750	-1557.851	-1625.292	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30760	-1557.634	-1625.075	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30770	-1558.973	-1626.414	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30780	-1559.262	-1626.703	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30790	-1557.685	-1625.127	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30800	-1557.636	-1625.078	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30810	-1558.335	-1625.777	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30820	-1557.881	-1625.323	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30830	-1560.25	-1627.691	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30840	-1557.897	-1625.338	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30850	-1557.647	-1625.088	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30860	-1557.803	-1625.245	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30870	-1560.352	-1627.793	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30880	-1559.507	-1626.949	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30890	-1558.758	-1626.199	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30900	-1557.651	-1625.092	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30910	-1557.891	-1625.332	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30920	-1558.787	-1626.228	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30930	-1557.701	-1625.142	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30940	-1557.68	-1625.122	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30950	-1557.628	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30960	-1557.724	-1625.166	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30970	-1557.676	-1625.118	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30980	-1557.71	-1625.151	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
30990	-1557.665	-1625.107	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31000	-1558.167	-1625.608	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31010	-1557.774	-1625.215	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31020	-1557.665	-1625.107	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31030	-1557.626	-1625.067	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31040	-1557.891	-1625.333	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31050	-1557.633	-1625.075	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31060	-1557.868	-1625.309	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31070	-1557.91	-1625.351	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31080	-1557.628	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31090	-1557.634	-1625.076	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31100	-1558.596	-1626.037	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31110	-1557.732	-1625.173	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31120	-1557.848	-1625.29	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31130	-1557.627	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31140	-1557.711	-1625.152	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31150	-1557.627	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31160	-1557.885	-1625.327	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31170	-1557.628	-1625.07	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31180	-1557.757	-1625.198	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31190	-1559.866	-1627.307	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31200	-1558.353	-1625.795	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31210	-1558.957	-1626.398	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31220	-1557.898	-1625.339	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31230	-1558.402	-1625.844	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31240	-1557.96	-1625.401	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31250	-1557.846	-1625.288	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31260	-1557.757	-1625.198	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31270	-1557.902	-1625.344	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31280	-1558.742	-1626.183	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31290	-1557.819	-1625.26	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31300	-1558.087	-1625.528	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31310	-1557.711	-1625.153	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31320	-1559.677	-1627.118	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31330	-1558.066	-1625.508	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31340	-1557.626	-1625.067	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31350	-1558.4	-1625.841	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31360	-1557.706	-1625.147	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31370	-1557.664	-1625.105	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31380	-1557.638	-1625.08	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31390	-1557.843	-1625.285	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31400	-1558.077	-1625.518	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31410	-1560.064	-1627.505	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31420	-1557.652	-1625.093	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31430	-1557.646	-1625.087	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31440	-1557.63	-1625.072	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31450	-1557.651	-1625.092	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31460	-1558.018	-1625.459	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31470	-1560.045	-1627.486	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31480	-1557.634	-1625.075	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31490	-1558.353	-1625.795	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31500	-1557.8	-1625.242	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31510	-1558.19	-1625.631	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31520	-1559.148	-1626.589	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31530	-1557.695	-1625.137	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31540	-1557.706	-1625.148	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31550	-1557.699	-1625.14	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31560	-1557.917	-1625.358	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31570	-1557.827	-1625.269	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31580	-1557.642	-1625.083	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31590	-1558.797	-1626.239	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31600	-1558.05	-1625.491	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31610	-1559.969	-1627.41	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31620	-1557.705	-1625.147	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31630	-1558.568	-1626.009	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31640	-1557.659	-1625.101	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31650	-1557.645	-1625.086	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31660	-1558.147	-1625.588	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31670	-1557.626	-1625.068	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31680	-1557.728	-1625.169	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31690	-1557.863	-1625.305	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31700	-1557.627	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31710	-1559.333	-1626.775	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31720	-1557.635	-1625.076	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31730	-1557.681	-1625.123	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31740	-1558.057	-1625.498	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31750	-1558.035	-1625.476	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31760	-1557.658	-1625.1	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31770	-1557.858	-1625.299	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31780	-1557.666	-1625.108	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31790	-1557.666	-1625.107	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31800	-1557.82	-1625.262	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31810	-1557.755	-1625.197	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31820	-1558.928	-1626.369	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31830	-1557.627	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31840	-1557.952	-1625.393	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31850	-1557.79	-1625.231	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31860	-1557.653	-1625.095	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31870	-1557.749	-1625.19	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31880	-1557.773	-1625.215	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31890	-1558.645	-1626.086	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31900	-1557.796	-1625.237	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31910	-1557.931	-1625.373	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31920	-1557.671	-1625.113	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31930	-1557.658	-1625.1	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31940	-1557.891	-1625.332	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31950	-1559.421	-1626.862	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31960	-1557.718	-1625.159	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31970	-1558.253	-1625.694	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31980	-1557.826	-1625.268	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
31990	-1557.646	-1625.088	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32000	-1557.653	-1625.095	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32010	-1559.062	-1626.503	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32020	-1557.665	-1625.106	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32030	-1558.081	-1625.522	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32040	-1558.526	-1625.967	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32050	-1558.092	-1625.534	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32060	-1558.707	-1626.149	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32070	-1557.967	-1625.408	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32080	-1557.86	-1625.301	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32090	-1557.985	-1625.426	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32100	-1558.123	-1625.564	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32110	-1557.673	-1625.115	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32120	-1557.739	-1625.18	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32130	-1557.936	-1625.377	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32140	-1557.632	-1625.073	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32150	-1558.049	-1625.491	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32160	-1558.308	-1625.75	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32170	-1558.211	-1625.652	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32180	-1557.626	-1625.067	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32190	-1558.307	-1625.748	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32200	-1558.909	-1626.351	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32210	-1557.627	-1625.068	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32220	-1557.629	-1625.07	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32230	-1558.153	-1625.594	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32240	-1558.733	-1626.174	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32250	-1558.218	-1625.66	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32260	-1559.575	-1627.017	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32270	-1557.633	-1625.074	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32280	-1557.628	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32290	-1557.627	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32300	-1558.701	-1626.142	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32310	-1557.699	-1625.141	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32320	-1558.559	-1626.001	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32330	-1557.669	-1625.111	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32340	-1557.813	-1625.254	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32350	-1557.627	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32360	-1557.629	-1625.07	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32370	-1557.932	-1625.373	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32380	-1557.648	-1625.089	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32390	-1557.742	-1625.183	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32400	-1558.241	-1625.682	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32410	-1559.072	-1626.514	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32420	-1557.723	-1625.164	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32430	-1557.681	-1625.123	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32440	-1557.847	-1625.289	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32450	-1557.889	-1625.33	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32460	-1557.655	-1625.097	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32470	-1557.634	-1625.076	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32480	-1558.242	-1625.684	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32490	-1558.072	-1625.513	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32500	-1558.811	-1626.252	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32510	-1557.655	-1625.097	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32520	-1558.157	-1625.599	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32530	-1557.66	-1625.101	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32540	-1558.165	-1625.607	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32550	-1557.672	-1625.113	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32560	-1557.632	-1625.073	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32570	-1558.015	-1625.457	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32580	-1558.042	-1625.484	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32590	-1557.699	-1625.141	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32600	-1557.965	-1625.407	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32610	-1558.188	-1625.63	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32620	-1557.724	-1625.165	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32630	-1557.65	-1625.092	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32640	-1557.722	-1625.164	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32650	-1558.386	-1625.827	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32660	-1558.573	-1626.015	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32670	-1557.759	-1625.201	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32680	-1557.632	-1625.074	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32690	-1557.931	-1625.372	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32700	-1557.781	-1625.222	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32710	-1557.85	-1625.291	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32720	-1558.818	-1626.26	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32730	-1557.71	-1625.151	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32740	-1557.626	-1625.067	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32750	-1557.778	-1625.219	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32760	-1560.713	-1628.154	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32770	-1557.681	-1625.122	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32780	-1557.889	-1625.331	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32790	-1557.669	-1625.111	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32800	-1558.632	-1626.073	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32810	-1558.252	-1625.694	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32820	-1557.84	-1625.282	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32830	-1559.181	-1626.623	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32840	-1561.409	-1628.851	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32850	-1557.632	-1625.074	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32860	-1557.747	-1625.189	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32870	-1558.553	-1625.994	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32880	-1557.626	-1625.067	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32890	-1558.165	-1625.607	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32900	-1557.813	-1625.254	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32910	-1558.446	-1625.887	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
32920	-1557.67	-1625.111	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
