Iteration	Replicate_ID	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
5185	1	-1557.649	-1625.091	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5186	0	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5187	1	-1557.94	-1625.382	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5188	0	-1573.925	-1625.083	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5189	1	-1557.629	-1625.071	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5190	0	-1574.466	-1625.624	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5191	1	-1559.19	-1626.631	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5192	0	-1573.943	-1625.101	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5193	1	-1557.674	-1625.116	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5194	0	-1574.248	-1625.406	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5195	1	-1558.027	-1625.468	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5196	0	-1573.911	-1625.069	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5197	1	-1557.897	-1625.339	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5198	0	-1574.124	-1625.281	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5199	1	-1558.068	-1625.509	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5200	0	-1575.025	-1626.182	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5201	1	-1557.784	-1625.226	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5202	0	-1574.051	-1625.208	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5203	1	-1557.643	-1625.084	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5204	0	-1574.307	-1625.464	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5205	1	-1558.059	-1625.5	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5206	0	-1574.795	-1625.953	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5207	1	-1559.578	-1627.019	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5208	0	-1574.114	-1625.272	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5209	1	-1557.628	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5210	0	-1573.917	-1625.075	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5211	1	-1558.37	-1625.812	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5212	0	-1575.569	-1626.727	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5213	1	-1557.631	-1625.072	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5214	0	-1573.913	-1625.07	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5215	1	-1557.851	-1625.292	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5216	0	-1574.038	-1625.196	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5217	1	-1558.275	-1625.716	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5218	0	-1574.047	-1625.205	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5219	1	-1558.005	-1625.447	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5220	0	-1573.918	-1625.076	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5221	1	-1557.76	-1625.201	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5222	0	-1574.113	-1625.271	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5223	1	-1557.659	-1625.101	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5224	0	-1573.995	-1625.153	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5225	1	-1557.838	-1625.279	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5226	0	-1574.043	-1625.2	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5227	1	-1558.016	-1625.458	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5228	0	-1574.328	-1625.486	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5229	1	-1557.714	-1625.155	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5230	0	-1574.622	-1625.78	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5231	1	-1558.128	-1625.569	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5232	0	-1579.446	-1630.603	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5233	1	-1557.768	-1625.209	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5234	0	-1574.944	-1626.102	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5235	1	-1557.626	-1625.067	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5236	0	-1573.922	-1625.08	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5237	1	-1557.626	-1625.068	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5238	0	-1574.976	-1626.134	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5239	1	-1557.676	-1625.117	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5240	0	-1575.116	-1626.274	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5241	1	-1558.371	-1625.813	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5242	0	-1573.934	-1625.092	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5243	1	-1558.444	-1625.885	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5244	0	-1574.253	-1625.41	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5245	1	-1558.085	-1625.527	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5246	0	-1574.905	-1626.063	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5247	1	-1557.631	-1625.072	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5248	0	-1574.185	-1625.342	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5249	1	-1557.8	-1625.241	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5250	0	-1574.362	-1625.519	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5251	1	-1557.696	-1625.137	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5252	0	-1574.507	-1625.665	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5253	1	-1558.372	-1625.814	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5254	0	-1573.935	-1625.093	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5255	1	-1557.664	-1625.105	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5256	0	-1574.341	-1625.498	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5257	1	-1557.663	-1625.105	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5258	0	-1573.939	-1625.097	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5259	1	-1557.677	-1625.119	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5260	0	-1574.189	-1625.347	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5261	1	-1557.747	-1625.188	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5262	0	-1574.117	-1625.274	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5263	1	-1558.193	-1625.635	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5264	0	-1573.912	-1625.07	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5265	1	-1558.015	-1625.457	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5266	0	-1574.305	-1625.463	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5267	1	-1557.637	-1625.078	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5268	0	-1574.145	-1625.303	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5269	1	-1557.895	-1625.336	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5270	0	-1575.247	-1626.405	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5271	1	-1557.881	-1625.323	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5272	0	-1574.267	-1625.425	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5273	1	-1559.414	-1626.855	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5274	0	-1574.335	-1625.492	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5275	1	-1557.676	-1625.117	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5276	0	-1573.928	-1625.086	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5277	1	-1557.627	-1625.068	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5278	0	-1574.232	-1625.39	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5279	1	-1557.707	-1625.148	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5280	0	-1574.053	-1625.211	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5281	1	-1557.801	-1625.242	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5282	0	-1574.256	-1625.414	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5283	1	-1557.74	-1625.181	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5284	0	-1573.93	-1625.088	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5285	1	-1557.631	-1625.073	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5286	0	-1574.668	-1625.825	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5287	1	-1557.814	-1625.256	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5288	0	-1574.035	-1625.193	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5289	1	-1557.664	-1625.105	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5290	0	-1575.989	-1627.147	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5291	1	-1558.067	-1625.509	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5292	0	-1574.28	-1625.438	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5293	1	-1557.628	-1625.07	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5294	0	-1576.098	-1627.256	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5295	1	-1558.122	-1625.564	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5296	0	-1574.057	-1625.215	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5297	1	-1557.912	-1625.353	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5298	0	-1575.047	-1626.205	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5299	1	-1558.855	-1626.296	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5300	0	-1575.712	-1626.87	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5301	1	-1557.65	-1625.091	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5302	0	-1576.567	-1627.724	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5303	1	-1558.438	-1625.879	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5304	0	-1574.158	-1625.316	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5305	1	-1558.424	-1625.866	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5306	0	-1574.157	-1625.315	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5307	1	-1557.766	-1625.207	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5308	0	-1574.207	-1625.364	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5309	1	-1557.724	-1625.165	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5310	0	-1574.751	-1625.909	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5311	1	-1557.655	-1625.097	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5312	0	-1573.913	-1625.071	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5313	1	-1557.944	-1625.386	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5314	0	-1573.915	-1625.073	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5315	1	-1557.772	-1625.213	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5316	0	-1575.041	-1626.199	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5317	1	-1559.341	-1626.782	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5318	0	-1573.92	-1625.078	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5319	1	-1558.139	-1625.581	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5320	0	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5321	1	-1557.781	-1625.223	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5322	0	-1573.932	-1625.09	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5323	1	-1557.854	-1625.295	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5324	0	-1573.951	-1625.109	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5325	1	-1557.957	-1625.398	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5326	0	-1574.242	-1625.4	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5327	1	-1557.629	-1625.07	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5328	0	-1573.911	-1625.068	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5329	1	-1558.286	-1625.727	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5330	0	-1574.094	-1625.251	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5331	1	-1557.626	-1625.067	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5332	0	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5333	1	-1558.108	-1625.55	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5334	0	-1575.164	-1626.322	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5335	1	-1557.802	-1625.243	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5336	0	-1574.518	-1625.676	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5337	1	-1557.787	-1625.229	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5338	0	-1573.911	-1625.069	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5339	1	-1557.628	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5340	0	-1574.063	-1625.221	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5341	1	-1558.015	-1625.457	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5342	0	-1574.58	-1625.738	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5343	1	-1557.896	-1625.337	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5344	0	-1573.92	-1625.077	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5345	1	-1558.788	-1626.229	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5346	0	-1574.045	-1625.203	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5347	1	-1558.417	-1625.858	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5348	0	-1576.377	-1627.534	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5349	1	-1558.17	-1625.611	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5350	0	-1574.107	-1625.265	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5351	1	-1557.744	-1625.185	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5352	0	-1574.524	-1625.682	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5353	1	-1558.462	-1625.904	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5354	0	-1573.949	-1625.107	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5355	1	-1557.632	-1625.074	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5356	0	-1575.57	-1626.728	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5357	1	-1558.976	-1626.418	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5358	0	-1574.847	-1626.005	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5359	1	-1557.967	-1625.408	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5360	0	-1575.096	-1626.254	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5361	1	-1558.376	-1625.817	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5362	0	-1574.009	-1625.166	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5363	1	-1557.926	-1625.368	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5364	0	-1575.243	-1626.4	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5365	1	-1559.475	-1626.916	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5366	0	-1573.963	-1625.121	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5367	1	-1558.483	-1625.924	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5368	0	-1574.161	-1625.318	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5369	1	-1557.628	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5370	0	-1573.946	-1625.104	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5371	1	-1557.633	-1625.074	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5372	0	-1574.161	-1625.319	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5373	1	-1557.666	-1625.107	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5374	0	-1573.95	-1625.108	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5375	1	-1557.95	-1625.391	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5376	0	-1573.989	-1625.146	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5377	1	-1558.071	-1625.512	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5378	0	-1573.979	-1625.137	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5379	1	-1557.635	-1625.076	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5380	0	-1574.254	-1625.412	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5381	1	-1558.402	-1625.843	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5382	0	-1574.568	-1625.726	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5383	1	-1558.224	-1625.665	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5384	0	-1574.396	-1625.553	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5385	1	-1558.012	-1625.453	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5386	0	-1573.919	-1625.077	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5387	1	-1558.405	-1625.847	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5388	0	-1573.923	-1625.08	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5389	1	-1557.644	-1625.085	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5390	0	-1573.965	-1625.123	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5391	1	-1557.81	-1625.251	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5392	0	-1574.366	-1625.523	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5393	1	-1557.629	-1625.07	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5394	0	-1574.741	-1625.898	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5395	1	-1559.685	-1627.127	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5396	0	-1574.485	-1625.643	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5397	1	-1560.253	-1627.695	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5398	0	-1575.207	-1626.365	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5399	1	-1560.291	-1627.733	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5400	0	-1574.778	-1625.936	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5401	1	-1557.631	-1625.072	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5402	0	-1574.233	-1625.39	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5403	1	-1557.665	-1625.107	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5404	0	-1573.947	-1625.105	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5405	1	-1557.743	-1625.185	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5406	0	-1573.925	-1625.083	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5407	1	-1558.116	-1625.558	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5408	0	-1574.225	-1625.383	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5409	1	-1557.707	-1625.148	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5410	0	-1574.28	-1625.438	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5411	1	-1557.836	-1625.278	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5412	0	-1575.157	-1626.314	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5413	1	-1557.668	-1625.109	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5414	0	-1573.996	-1625.154	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5415	1	-1557.626	-1625.068	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5416	0	-1574.207	-1625.364	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5417	1	-1558.396	-1625.837	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5418	0	-1574.128	-1625.286	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
5419	1	-1557.697	-1625.139	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
