Iteration	Replicate_ID	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
0	0	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
1	1	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
13006	0	-1574.277	-1625.435	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13007	1	-1557.655	-1625.097	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13008	0	-1574.277	-1625.435	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13009	1	-1557.655	-1625.097	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13010	0	-1573.955	-1625.112	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13011	1	-1558.157	-1625.599	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13012	0	-1573.955	-1625.112	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13013	1	-1558.157	-1625.599	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13014	0	-1573.914	-1625.072	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13015	1	-1557.66	-1625.101	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13016	0	-1573.914	-1625.072	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13017	1	-1557.66	-1625.101	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13018	0	-1576.376	-1627.534	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13019	1	-1558.165	-1625.607	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13020	0	-1576.376	-1627.534	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13021	1	-1558.165	-1625.607	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13022	0	-1573.945	-1625.102	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13023	1	-1557.672	-1625.113	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13024	0	-1573.945	-1625.102	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13025	1	-1557.672	-1625.113	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13026	0	-1573.941	-1625.098	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13027	1	-1557.632	-1625.073	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13028	0	-1573.941	-1625.098	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13029	1	-1557.632	-1625.073	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13030	0	-1574.349	-1625.507	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13031	1	-1558.015	-1625.457	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13032	0	-1574.349	-1625.507	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13033	1	-1558.015	-1625.457	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13034	0	-1574.308	-1625.466	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13035	1	-1558.042	-1625.484	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13036	0	-1574.308	-1625.466	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13037	1	-1558.042	-1625.484	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13038	0	-1574.428	-1625.586	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13039	1	-1557.699	-1625.141	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13040	0	-1574.428	-1625.586	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13041	1	-1557.699	-1625.141	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13042	0	-1574.19	-1625.348	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13043	1	-1557.965	-1625.407	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13044	0	-1574.19	-1625.348	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13045	1	-1557.965	-1625.407	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13046	0	-1574.009	-1625.167	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13047	1	-1558.188	-1625.63	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13048	0	-1574.009	-1625.167	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13049	1	-1558.188	-1625.63	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13050	0	-1573.924	-1625.081	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13051	1	-1557.724	-1625.165	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13052	0	-1573.924	-1625.081	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13053	1	-1557.724	-1625.165	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13054	0	-1574.491	-1625.649	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13055	1	-1557.65	-1625.092	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13056	0	-1574.491	-1625.649	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13057	1	-1557.65	-1625.092	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13058	0	-1574.033	-1625.19	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13059	1	-1557.722	-1625.164	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13060	0	-1574.033	-1625.19	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13061	1	-1557.722	-1625.164	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13062	0	-1573.964	-1625.121	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13063	1	-1558.386	-1625.827	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13064	0	-1573.964	-1625.121	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13065	1	-1558.386	-1625.827	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13066	0	-1574.806	-1625.964	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13067	1	-1558.573	-1626.015	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13068	0	-1574.806	-1625.964	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13069	1	-1558.573	-1626.015	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13070	0	-1573.947	-1625.104	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13071	1	-1557.759	-1625.201	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13072	0	-1573.947	-1625.104	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13073	1	-1557.759	-1625.201	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13074	0	-1574.4	-1625.558	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13075	1	-1557.632	-1625.074	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13076	0	-1574.4	-1625.558	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13077	1	-1557.632	-1625.074	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13078	0	-1575.062	-1626.219	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13079	1	-1557.931	-1625.372	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13080	0	-1575.062	-1626.219	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13081	1	-1557.931	-1625.372	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13082	0	-1574.407	-1625.565	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13083	1	-1557.781	-1625.222	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13084	0	-1574.407	-1625.565	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13085	1	-1557.781	-1625.222	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13086	0	-1574.412	-1625.57	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13087	1	-1557.85	-1625.291	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13088	0	-1574.412	-1625.57	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13089	1	-1557.85	-1625.291	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13090	0	-1574.297	-1625.455	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13091	1	-1558.818	-1626.26	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13092	0	-1574.297	-1625.455	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13093	1	-1558.818	-1626.26	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13094	0	-1574.529	-1625.687	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13095	1	-1557.71	-1625.151	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13096	0	-1574.529	-1625.687	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13097	1	-1557.71	-1625.151	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13098	0	-1574.631	-1625.789	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13099	1	-1557.626	-1625.067	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13100	0	-1574.631	-1625.789	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13101	1	-1557.626	-1625.067	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13102	0	-1574.115	-1625.273	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13103	1	-1557.778	-1625.219	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13104	0	-1574.115	-1625.273	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13105	1	-1557.778	-1625.219	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13106	0	-1574.115	-1625.272	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13107	1	-1560.713	-1628.154	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13108	0	-1574.115	-1625.272	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13109	1	-1560.713	-1628.154	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13110	0	-1574.048	-1625.206	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13111	1	-1557.681	-1625.122	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13112	0	-1574.048	-1625.206	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13113	1	-1557.681	-1625.122	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13114	0	-1573.977	-1625.135	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13115	1	-1557.889	-1625.331	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13116	0	-1573.977	-1625.135	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13117	1	-1557.889	-1625.331	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13118	0	-1575.581	-1626.739	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13119	1	-1557.669	-1625.111	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13120	0	-1575.581	-1626.739	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13121	1	-1557.669	-1625.111	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13122	0	-1576.193	-1627.35	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13123	1	-1558.632	-1626.073	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13124	0	-1576.193	-1627.35	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13125	1	-1558.632	-1626.073	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13126	0	-1573.933	-1625.091	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13127	1	-1558.252	-1625.694	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13128	0	-1573.933	-1625.091	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13129	1	-1558.252	-1625.694	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13130	0	-1573.911	-1625.068	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13131	1	-1557.84	-1625.282	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13132	0	-1573.911	-1625.068	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13133	1	-1557.84	-1625.282	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13134	0	-1573.94	-1625.098	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13135	1	-1559.181	-1626.623	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13136	0	-1573.94	-1625.098	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13137	1	-1559.181	-1626.623	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13138	0	-1574.628	-1625.786	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13139	1	-1561.409	-1628.851	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13140	0	-1574.628	-1625.786	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13141	1	-1561.409	-1628.851	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13142	0	-1573.975	-1625.132	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13143	1	-1557.632	-1625.074	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13144	0	-1573.975	-1625.132	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13145	1	-1557.632	-1625.074	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13146	0	-1574.131	-1625.289	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13147	1	-1557.747	-1625.189	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13148	0	-1574.131	-1625.289	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13149	1	-1557.747	-1625.189	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13150	0	-1573.927	-1625.084	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13151	1	-1558.553	-1625.994	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13152	0	-1573.927	-1625.084	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13153	1	-1558.553	-1625.994	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13154	0	-1574.197	-1625.355	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13155	1	-1557.626	-1625.067	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13156	0	-1574.197	-1625.355	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13157	1	-1557.626	-1625.067	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13158	0	-1573.935	-1625.092	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13159	1	-1558.165	-1625.607	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13160	0	-1573.935	-1625.092	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13161	1	-1558.165	-1625.607	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13162	0	-1574.647	-1625.804	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13163	1	-1557.813	-1625.254	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13164	0	-1574.647	-1625.804	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13165	1	-1557.813	-1625.254	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13166	0	-1574.503	-1625.661	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13167	1	-1558.446	-1625.887	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13168	0	-1574.503	-1625.661	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13169	1	-1558.446	-1625.887	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13170	0	-1574.046	-1625.204	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13171	1	-1557.67	-1625.111	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13172	0	-1574.046	-1625.204	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13173	1	-1557.67	-1625.111	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13174	0	-1574.32	-1625.478	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13175	1	-1558.084	-1625.525	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13176	0	-1574.32	-1625.478	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13177	1	-1558.084	-1625.525	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13178	0	-1573.913	-1625.07	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13179	1	-1557.769	-1625.211	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13180	0	-1573.913	-1625.07	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13181	1	-1557.769	-1625.211	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13182	0	-1574.021	-1625.179	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13183	1	-1557.801	-1625.242	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13184	0	-1574.021	-1625.179	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13185	1	-1557.801	-1625.242	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13186	0	-1574.15	-1625.308	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13187	1	-1559.752	-1627.193	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13188	0	-1574.15	-1625.308	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13189	1	-1559.752	-1627.193	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13190	0	-1574.152	-1625.31	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13191	1	-1557.685	-1625.127	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13192	0	-1574.152	-1625.31	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13193	1	-1557.685	-1625.127	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13194	0	-1575.083	-1626.241	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13195	1	-1557.626	-1625.068	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13196	0	-1575.083	-1626.241	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13197	1	-1557.626	-1625.068	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13198	0	-1573.922	-1625.08	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13199	1	-1557.782	-1625.223	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13200	0	-1573.922	-1625.08	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13201	1	-1557.782	-1625.223	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13202	0	-1574.103	-1625.26	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13203	1	-1557.627	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13204	0	-1574.103	-1625.26	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13205	1	-1557.627	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13206	0	-1573.918	-1625.075	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13207	1	-1557.642	-1625.084	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13208	0	-1573.918	-1625.075	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13209	1	-1557.642	-1625.084	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13210	0	-1575.437	-1626.594	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13211	1	-1557.627	-1625.068	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13212	0	-1575.437	-1626.594	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13213	1	-1557.627	-1625.068	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13214	0	-1573.915	-1625.073	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13215	1	-1557.721	-1625.162	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13216	0	-1573.915	-1625.073	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13217	1	-1557.721	-1625.162	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13218	0	-1573.951	-1625.109	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13219	1	-1558.111	-1625.552	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13220	0	-1573.951	-1625.109	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13221	1	-1558.111	-1625.552	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13222	0	-1574.233	-1625.391	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13223	1	-1557.629	-1625.07	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13224	0	-1574.233	-1625.391	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13225	1	-1557.629	-1625.07	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13226	0	-1574.531	-1625.689	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13227	1	-1558.577	-1626.018	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13228	0	-1574.531	-1625.689	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13229	1	-1558.577	-1626.018	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13230	0	-1574.103	-1625.261	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13231	1	-1557.653	-1625.095	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13232	0	-1574.103	-1625.261	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13233	1	-1557.653	-1625.095	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13234	0	-1576.584	-1627.741	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13235	1	-1558.653	-1626.095	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13236	0	-1576.584	-1627.741	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
13237	1	-1558.653	-1626.095	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
