Family,Genus,Species Name,Authority,*Taxonomic Notes,Country Distribution,Endemic,State Distribution,IUCN Red List Assessment,IUCN Red List Assessment Year,NatureServe Grank,NatureServe Grank Year,Federal Listing Status,Federal Listing Year,Ex-situ Collections
Nyctaginaceae,Pisonia,Pisonia capitata,(S.Watson) Standl.,,"Mexico, United States",No,AZ,Least Concern,2020,G4,2002,Not listed,Not listed,2
Nyctaginaceae,Pisonia,Pisonia rotundata,Griseb.,,"Haiti, United States, Cuba, Bahamas, Dominican Republic",No,FL,Data Deficient (ESTIMATED),ESTIMATED ASSESSMENT,G2,2002,Not listed,Not listed,4
Anacardiaceae,Pistacia,Pistacia mexicana,Kunth,,"Guatemala, Mexico, United States",No,TX,Near Threatened,2016,G4,2020,Not listed,Not listed,6
Fabaceae,Pithecellobium,Pithecellobium keyense,Britton,,"Cuba, United States, Bahamas",No,FL,Not Evaluated,ESTIMATED ASSESSMENT,G4,1988,Not listed,Not listed,10
Fabaceae,Pithecellobium,Pithecellobium unguis-cati,(L.) Mart.,,"Venezuela, Bolivarian Republic of, Saint Bathélemy, Martinique, Mexico, Haiti, Montserrat, Puerto Rico, Jamaica, Saint Lucia, Saint Kitts and Nevis, Saint Vincent and the Grenadines, United States, Virgin Islands, British, Virgin Islands, U.S., Guyana, Trinidad and Tobago, Colombia, Anguilla, Antigua and Barbuda, Aruba, Bahamas, Barbados, Guadeloupe, Bonaire, Sint Eustatius and Saba, Saint Martin, Costa Rica, Cuba, Curaçao, Dominica, Dominican Republic, El Salvador, French Guiana, Grenada, Belize",No,FL,Least Concern,2020,G5,1988,Not listed,Not listed,23
Ulmaceae,Planera,Planera aquatica,J.F.Gmel.,,United States,Yes,"AL, AR, FL, GA, IL, KY, LA, MO, MS, NC, OK, SC, TN, TX",Least Concern,2020,G5,1985,Not listed,Not listed,18
Platanaceae,Platanus,Platanus occidentalis,L.,,"United States, Canada, Mexico",No,"AL, AR, CT, DC, DE, FL, GA, IA, IL, IN, KS, KY, LA, MA, MD, ME(SX), MI, MO, MS, NC, NE, NH, NJ, NY, OH, OK, PA, RI, SC, TN, TX, VA, VT, WI, WV",Least Concern,2018,G5,2016,Not listed,Not listed,164
Platanaceae,Platanus,Platanus racemosa,Nutt.,,"Mexico, United States",No,CA,Least Concern,2020,G5,1999,Not listed,Not listed,34
Platanaceae,Platanus,Platanus wrightii,S.Watson,,"Mexico, United States",No,"AZ, NM",Least Concern,2021,G4,1990,Not listed,Not listed,21
Euphorbiaceae,Pleradenophora,Pleradenophora bilocularis,(S.Watson) Esser & A.L.Melo,,"Mexico, United States",No,AZ,Least Concern (ESTIMATED),ESTIMATED ASSESSMENT,G3,1992,Not listed,Not listed,Not on PlantSearch
Asteraceae,Pluchea,Pluchea carolinensis,(Jacq.) G.Don,,"Saint Lucia, Virgin Islands, U.S., Jamaica, El Salvador, Martinique, Mexico, Montserrat, Nicaragua, Panama, Saint Kitts and Nevis, Saint Martin, Saint Vincent and the Grenadines, United States, Virgin Islands, British, Honduras, Puerto Rico, Bahamas, Guatemala, Haiti, Anguilla, Aruba, Barbados, Belize, Cayman Islands, Costa Rica, Cuba, Curaçao, Dominica, Dominican Republic, Guadeloupe, Antigua and Barbuda",No,"FL, HI",Least Concern,2019,G5,1993,Not listed,Not listed,4
Apocynaceae,Plumeria,Plumeria obtusa,L.,,"Cuba, Honduras, United States, Turks and Caicos Islands, Puerto Rico, Mexico, Jamaica, Dominican Republic, Cayman Islands, Belize, Bahamas, Guatemala, Haiti",No,FL,Least Concern,2020,G4,1993,Not listed,Not listed,38
Salicaceae,Populus,Populus angustifolia,E.James,,"Mexico, United States, Canada",No,"AZ, CA, CO, ID, MT, NE, NM, NV, OR, SD, TX, UT, WY",Least Concern,2018,G5,2016,Not listed,Not listed,19
Salicaceae,Populus,Populus balsamifera,L.,,"United States, Canada",No,"AK, CA, CO, CT, DC, DE, IA, ID, IL, IN, KY, MA, ME, MI, MN, MT, NC, ND, NE, NH, NV, NY, OH, OR, PA, RI, SD, UT, VA, VT, WA, WI, WV, WY",Least Concern,2018,G5,2016,Not listed,Not listed,76
Salicaceae,Populus,Populus deltoides,Marshall,,"Canada, Mexico, United States",No,"AL, AR, CO, CT, DC, DE, FL, GA, IA, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NY, OH, OK, PA, RI, SC, SD, TN, TX, UT, VA, VT, WI, WV, WY",Least Concern,2018,G5,2016,Not listed,Not listed,97
Salicaceae,Populus,Populus fremontii,S.Watson,,"United States, Mexico",No,"AZ, CA, CO, NM, NV, TX, UT",Least Concern,2020,G5,1984,Not listed,Not listed,20
Salicaceae,Populus,Populus grandidentata,Michx.,,"United States, Canada",No,"CT, DC, DE, IA, IL, IN, KY, MA, MD, ME, MI, MN, MO, NC, ND, NH, NJ, NY, OH, PA, RI, TN, VA, VT, WI, WV",Least Concern,2018,G5,2016,Not listed,Not listed,42
Salicaceae,Populus,Populus heterophylla,L.,,"Canada, United States",No,"AL, AR, CT, DE, FL, GA, IL, IN, KY, LA, MA, MD, MI, MO, MS, NC, NJ, NY, OH, PA, RI, SC, TN, VA",Least Concern,2016,G5,1983,Not listed,Not listed,12
Salicaceae,Populus,Populus tremuloides,Michx.,,"United States, Canada, Mexico, Saint Pierre and Miquelon",No,"AK, AR, AZ, CA, CO, CT, DE, IA, ID, IL, IN, MA, MD, ME, MI, MN, MO, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OR, PA, RI, SD, TX, UT, VA, VT, WA, WI, WV, WY",Least Concern,2018,G5,2016,Not listed,Not listed,98
Salicaceae,Populus,Populus trichocarpa,Torr. & A.Gray ex Hook.,,"Canada, United States",No,"AK, CA, ID, MT, ND, NV, OR, UT, WA, WY",Least Concern,2018,G5,2016,Not listed,Not listed,56
Zygophyllaceae,Porlieria,Porlieria angustifolia,(Engelm.) A. Gray,,"Mexico, United States",No,TX,Least Concern ,2022,G5,1992,Not listed,Not listed,4
Fabaceae,Prosopis,Prosopis glandulosa,Torr.,,"Mexico, United States",No,"AZ, CA, CO, KS, LA, NM, NV, OK, TX, UT",Least Concern,2020,G5,1988,Not listed,Not listed,25
Fabaceae,Prosopis,Prosopis pubescens,Benth.,,"Mexico, United States",No,"AZ, CA, NM, NV, TX, UT",Least Concern,2019,G5,2000,Not listed,Not listed,25
Fabaceae,Prosopis,Prosopis velutina,Wooton,,"Mexico, United States",No,"AZ, CA, NM",Least Concern,2019,G5,1990,Not listed,Not listed,15
Rosaceae,Prunus,Prunus americana,Marshall,,"Canada, United States",No,"AL, AR, AZ, CO, CT, DC, DE, FL, GA, IA, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NY, OH, OK, PA, RI, SC, SD, TN, UT, VA, VT, VT, WI, WV, WY",Least Concern,2016,G5,2016,Not listed,Not listed,64
Rosaceae,Prunus,Prunus angustifolia,Marshall,,United States,Yes,"AL, AR, CA, CO, DC, DE, FL, GA, IL, IN, KS, KY, LA, MD, MO, MS, NC, NE, NJ, NM, OK, PA, SC, TN, TX, VA, WV",Least Concern,2016,G5,1988,Not listed,Not listed,19
Rosaceae,Prunus,Prunus caroliniana,(Mill.) Aiton,,United States,Yes,"AL, AR, CA, FL, GA, LA, MS, NC, SC, TX",Least Concern,2020,G5,1988,Not listed,Not listed,44
Rosaceae,Prunus,Prunus emarginata,(Douglas) Eaton,,"United States, Canada, Mexico",No,"AZ, CA, ID, MT, NM, NV, OR, UT, WA, WY",Least Concern,2016,G5,2016,Not listed,Not listed,23
Rosaceae,Prunus,Prunus eremophila,Prigge,,United States,Yes,CA,Endangered,2022,G2,2015,Not listed,Not listed,Not on PlantSearch
Rosaceae,Prunus,Prunus fremontii,S.Watson,,"United States, Mexico",No,CA,Least Concern,2021,G4,1990,Not listed,Not listed,13
Rosaceae,Prunus,Prunus hortulana,L.H.Bailey,,United States,Yes,"AR, IA, IL, IN, KS, KY, MA, MD, MO, NE, OH, OK, TN, TX, WV",Least Concern,2016,G4,1994,Not listed,Not listed,11
Rosaceae,Prunus,Prunus ilicifolia,(Nutt. ex Hook. & Arn.) D.Dietr.,,"Mexico, United States",No,CA,Least Concern,2018,G5,2016,Not listed,Not listed,41
Rosaceae,Prunus,Prunus lyonii,(Eastw.) Sarg.,,United States,Yes,CA,Least Concern,2020,G4,1999,Not listed,Not listed,9
Rosaceae,Prunus,Prunus mexicana,S.Watson,,"United States, Mexico",No,"AL, AR, GA, IA, IL, IN, KS, KY, LA, MO, MS, NC, NE, OH, OK, SC, SD, TN, TX",Least Concern,2016,G4,1988,Not listed,Not listed,26
Rosaceae,Prunus,Prunus munsoniana,W.Wight & Hedrick,,United States,Yes,"AL, AR, GA, IL, KS, KY, LA, MO, MS, NJ, OH, OK, TN, TX, VA",Least Concern,2016,G5,1988,Not listed,Not listed,10
Rosaceae,Prunus,Prunus murrayana,E.J.Palmer,,United States,Yes,TX,Critically Endangered,2016,G2,2016,Not listed,Not listed,Not on PlantSearch
Rosaceae,Prunus,Prunus myrtifolia,(L.) Urb.,,"Guatemala, United States, Suriname, Puerto Rico, Paraguay, Mexico, Jamaica, Guyana, Venezuela, Bolivarian Republic of, French Guiana, Dominican Republic, Cuba, Brazil, Belize, Bahamas, Haiti",No,FL,Least Concern (ESTIMATED),ESTIMATED ASSESSMENT,G4,1995,Not listed,Not listed,4
Rosaceae,Prunus,Prunus nigra,Aiton,,"United States, Canada",No,"CT, IA, IL, IN, MA, ME, MI, MN, NC, NH, NY, OH, RI, VA, VT, WI",Least Concern,2020,G4,1988,Not listed,Not listed,32
Rosaceae,Prunus,Prunus pensylvanica,L.f.,,"Canada, Saint Pierre and Miquelon, United States",No,"CO, CT, DC, GA, IA, IL, IN, MA, MD, ME, MI, MN, MT, NC, ND, NH, NJ, NY, OH, PA, RI, SD, TN, VA, VT, WI, WV, WY",Least Concern,2016,G5,2016,Not listed,Not listed,54
Rosaceae,Prunus,Prunus serotina,Ehrh.,,"United States, Canada, Mexico",No,"AL, AR, AZ, CT, DC, DE, FL, GA, IA, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, NC, NE, NH, NJ, NM, NY, OH, OK, PA, RI, SC, TN, TX, VA, VT, WA, WI, WV",Least Concern,2018,G5,2016,Not listed,Not listed,178
Rosaceae,Prunus,Prunus subcordata,Benth.,,United States,Yes,"CA, OR",Least Concern,2016,G5,1990,Not listed,Not listed,8
Rosaceae,Prunus,Prunus umbellata,Elliott,,United States,Yes,"AL, AR, FL, GA, LA, MS, NC, SC, TX",Least Concern,2016,G4,1988,Not listed,Not listed,13
Rosaceae,Prunus,Prunus virginiana,L.,,"Mexico, Saint Pierre and Miquelon, United States, Canada",No,"AR, AZ, CA, CO, CT, GA, IA, ID, IL, IN, KS, KY, MA, MD, ME, MI, MN, MO, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, RI, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY",Least Concern,2018,G5,2016,Not listed,Not listed,113
Arecaceae,Pseudophoenix,Pseudophoenix sargentii,H.Wendl. ex Sarg.,,"Haiti, Turks and Caicos Islands, Puerto Rico, Mexico, Dominica, Cuba, Belize, Bahamas, Dominican Republic, United States",No,FL,Vulnerable,2021,G3,2020,Not listed,Not listed,36
Pinaceae,Pseudotsuga,Pseudotsuga macrocarpa,(Vasey) Mayr,,United States,Yes,CA,Near Threatened,2013,G4,1999,Not listed,Not listed,27
Pinaceae,Pseudotsuga,Pseudotsuga menziesii,(Mirb.) Franco,,"Canada, Mexico, United States",No,"AZ, CA, CO, ID, MN, MT, NM, NV, NY, OR, PA, TX, UT, WA, WY",Least Concern,2013,G5,2016,Not listed,Not listed,206
Fabaceae,Psorothamnus,Psorothamnus spinosus,(A.Gray) Barneby,,United States,Yes,"AZ, CA, NV",Least Concern,2020,G4,1990,Not listed,Not listed,14
Rubiaceae,Psychotria,Psychotria nervosa,Sw.,,"Saint Vincent and the Grenadines, Virgin Islands, U.S., Martinique, Montserrat, Nicaragua, Panama, Puerto Rico, Saint Lucia, Trinidad and Tobago, United States, Venezuela, Bolivarian Republic of, Virgin Islands, British, Honduras, Jamaica, Saint Kitts and Nevis, Colombia, Mexico, Antigua and Barbuda, Bahamas, Barbados, Belize, Haiti, Cayman Islands, Costa Rica, Cuba, Dominican Republic, Ecuador, El Salvador, Grenada, Guadeloupe, Guatemala, Bonaire, Sint Eustatius and Saba",No,FL,Least Concern,2020,G5,1994,Not listed,Not listed,28
Rutaceae,Ptelea,Ptelea crenulata,Greene,,United States,Yes,CA,Least Concern,2020,G4,1990,Not listed,Not listed,8
Rutaceae,Ptelea,Ptelea trifoliata,L.,,"Mexico, United States, Canada",No,"AL, AR, AZ, CO, CT, DC, DE, FL, GA, IA, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, NC, NE, NH, NJ, NM, NY, OH, OK, PA, RI, SC, TN, TX, UT, VA, VT, WI, WV",Least Concern,2020,G5,1985,Not listed,Not listed,195
Rosaceae,Purshia,Purshia mexicana,(D.Don) Henrard,,"Mexico, United States",No,AZ,Least Concern,2020,G5,1988,Not listed,Not listed,12
Rosaceae,Purshia,Purshia stansburiana,(Torr.) Henrard,,"Mexico, United States",No,"AZ, CA, CO, ID, NM, NV, UT",Least Concern,2020,G5,1994,Not listed,Not listed,5
Capparaceae,Quadrella,Quadrella incana,(Kunth) Iltis & Cornejo,,"Guatemala, Honduras, Mexico, United States",No,TX,Least Concern,2020,G5,1994,Not listed,Not listed,Not on PlantSearch
Fagaceae,Quercus,Quercus acerifolia,(E.J.Palmer) Stoynoff & Hess,,United States,Yes,AR,Endangered,2016,G1,2018,Not listed,Not listed,31
Fagaceae,Quercus,Quercus agrifolia,Née,,"Mexico, United States",No,CA,Least Concern,2016,G5,1987,Not listed,Not listed,71
Fagaceae,Quercus,Quercus ajoensis,C.H.Mull.,,"Mexico, United States",No,"AZ, CO",Vulnerable,2020,G2,2020,Not listed,Not listed,1
Fagaceae,Quercus,Quercus alba,L.,,"Canada, United States",No,"AL, AR, CT, DC, DE, FL, GA, IA, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, NC, NE, NH, NJ, NY, OH, OK, PA, RI, SC, TN, TX, VA, VT, WI, WV",Least Concern,2015,G5,2020,Not listed,Not listed,186
Fagaceae,Quercus,Quercus arizonica,Sarg.,,"Mexico, United States",No,"AZ, NM, TX",Least Concern,2015,G5,1988,Not listed,Not listed,16
Fagaceae,Quercus,Quercus arkansana,Sarg.,,United States,Yes,"AL, AR, FL, GA, LA, TX",Vulnerable,2017,G3,2018,Not listed,Not listed,38
Fagaceae,Quercus,Quercus austrina,Small,,United States,Yes,"AL, AR, FL, GA, MS, NC, SC",Vulnerable,2017,G4,2005,Not listed,Not listed,17
Fagaceae,Quercus,Quercus berberidifolia,Liebm.,,United States,Yes,CA,Least Concern,2020,G5,2005,Not listed,Not listed,24
Fagaceae,Quercus,Quercus bicolor,Willd.,,"United States, Canada",No,"AL, CT, DC, DE, IA, IL, IN, KS, KY, MA, MD, ME, MI, MN, MO, NC, NE, NH, NJ, NY, OH, PA, RI, SC, TN, VA, VT, WI, WV",Least Concern,2017,G5,2016,Not listed,Not listed,178
Fagaceae,Quercus,Quercus boyntonii,Beadle,,United States,Yes,"AL, TX",Critically Endangered,2016,G1,2010,Not listed,Not listed,17
Fagaceae,Quercus,Quercus buckleyi,Nixon & Dorr,,United States,Yes,"KS, OK, TX",Least Concern,2015,G5,2001,Not listed,Not listed,34
Fagaceae,Quercus,Quercus carmenensis,C.H.Müll.,,"Mexico, United States",No,TX,Endangered,2016,G2,2002,Not listed,Not listed,Not on PlantSearch
Fagaceae,Quercus,Quercus cedrosensis,C.H.Mull.,,"Mexico, United States",No,CA,Vulnerable,2017,G2,2018,Not listed,Not listed,3
Fagaceae,Quercus,Quercus chapmanii,Sarg.,,United States,Yes,"AL, FL, GA, SC",Least Concern,2015,G4,1988,Not listed,Not listed,8
Fagaceae,Quercus,Quercus chihuahuensis,Trel.,,Mexico,No,TX,Least Concern,2015,G4,2005,Not listed,Not listed,5
Fagaceae,Quercus,Quercus chrysolepis,Liebm.,,"Mexico, United States",No,"AZ, CA, NM, NV, OR",Least Concern,2016,G5,1988,Not listed,Not listed,55
Fagaceae,Quercus,Quercus coccinea,Münchh.,,United States,Yes,"AL, AR, CT, DC, DE, GA, IL, IN, KY, LA, MA, MD, ME, MI, MN, MO, MS, NC, NE, NH, NJ, NY, OH, PA, RI, SC, TN, VA, VT, WI, WV",Least Concern,2015,G5,1984,Not listed,Not listed,176
Fagaceae,Quercus,Quercus cornelius-mulleri,Nixon & K.P.Steele,,"Mexico, United States",No,CA,Least Concern,2015,G4,1988,Not listed,Not listed,10
Fagaceae,Quercus,Quercus douglasii,Hook. & Arn.,,United States,Yes,CA,Least Concern,2016,G4,2005,Not listed,Not listed,47
Fagaceae,Quercus,Quercus dumosa,Nutt.,,"Mexico, United States",No,CA,Endangered,2017,G3,2017,Not listed,Not listed,22
Fagaceae,Quercus,Quercus durata,Jeps.,,United States,Yes,CA,Least Concern,2020,G4,1987,Not listed,Not listed,24
Fagaceae,Quercus,Quercus ellipsoidalis,E.J.Hill,,"United States, Canada",No,"IA, IL, IN, MI, MN, MO, ND, OH, WI",Least Concern,2017,G5,2005,Not listed,Not listed,79
Fagaceae,Quercus,Quercus emoryi,Torr.,,"Mexico, United States",No,"AZ, NM, TX",Least Concern,2017,G5,1988,Not listed,Not listed,22
Fagaceae,Quercus,Quercus engelmannii,Greene,,"Mexico, United States",No,CA,Endangered,2017,G3,2005,Not listed,Not listed,22
Fagaceae,Quercus,Quercus falcata,Michx.,,United States,Yes,"AL, AR, DC, DE, FL, GA, IL, IN, KY, LA, MD, MO, MS, NC, NJ, NY, OH, OK, PA, SC, TN, TX, VA, WV",Least Concern,2015,G5,1983,Not listed,Not listed,80
Fagaceae,Quercus,Quercus fusiformis,Small,,"Mexico, United States",No,"OK, TX",Least Concern,2017,G5,1994,Not listed,Not listed,29
Fagaceae,Quercus,Quercus gambelii,Nutt.,,"United States, Mexico",No,"AZ, CO, NM, NV, OK, SD, TX, UT, WY",Least Concern,2016,G5,1988,Not listed,Not listed,56
Fagaceae,Quercus,Quercus garryana,Douglas ex Hook.,,"Canada, United States",No,"CA, OR, WA",Least Concern,2016,G5,2016,Not listed,Not listed,55
Fagaceae,Quercus,Quercus geminata,Small,,United States,Yes,"AL, FL, GA, LA, MS, NC, SC",Least Concern,2015,G5,1988,Not listed,Not listed,17
Fagaceae,Quercus,Quercus georgiana,M.A.Curtis,,United States,Yes,"AL, GA, NC, SC",Endangered,2015,G3,2020,Not listed,Not listed,42
Fagaceae,Quercus,Quercus graciliformis,C.H.Mull.,,United States,Yes,TX,Critically Endangered,2017,G1,2003,Not listed,Not listed,10
Fagaceae,Quercus,Quercus gravesii,Sudw.,,"United States, Mexico",No,TX,Least Concern,2017,G5,1988,Not listed,Not listed,25
Fagaceae,Quercus,Quercus grisea,Liebm.,,"Mexico, United States",No,"AZ, CO, NM, TX",Least Concern,2017,G5,1988,Not listed,Not listed,22
Fagaceae,Quercus,Quercus havardii,Rydb.,,United States,Yes,"CO, KS, NM, OK, TX, UT",Endangered,2020,G4,1988,Not listed,Not listed,9
Fagaceae,Quercus,Quercus hemisphaerica,Bartram ex Willd.,,United States,Yes,"AL, AR, FL, GA, LA, MS, NC, SC, TX, VA",Least Concern,2015,G5,1988,Not listed,Not listed,33
Fagaceae,Quercus,Quercus hypoleucoides,A.Camus,,"United States, Mexico",No,"AZ, NM, TX",Least Concern,2016,G5,1989,Not listed,Not listed,22
Fagaceae,Quercus,Quercus ilicifolia,Wangenh.,,"Canada, United States",No,"CT, DE, KY, MA, MD, ME, NC, NH, NJ, NY, PA, RI, VA, VT, WV",Least Concern,2017,G5,2016,Not listed,Not listed,68
Fagaceae,Quercus,Quercus imbricaria,Michx.,,United States,Yes,"AL, AR, DC, DE, GA, IA, IL, IN, KS, KY, LA, MA, MD, MI, MO, MS, NC, NE, NJ(.1), NY, OH, OK, PA, SC, TN, VA, WI, WV",Least Concern,2017,G5,1985,Not listed,Not listed,153
Fagaceae,Quercus,Quercus incana,Bartram,,United States,Yes,"AL, AR, FL, GA, LA, MS, NC, OK, SC, TX, VA",Least Concern,2017,G5,1987,Not listed,Not listed,26
Fagaceae,Quercus,Quercus inopina,Ashe,,United States,Yes,FL,Least Concern,2015,G4,1988,Not listed,Not listed,6
Fagaceae,Quercus,Quercus john-tuckeri,Nixon & C.H.Mull.,,United States,Yes,CA,Least Concern,2020,G4,2000,Not listed,Not listed,14
Fagaceae,Quercus,Quercus kelloggii,Newb.,,United States,Yes,"CA, OR",Least Concern,2016,G5,2005,Not listed,Not listed,47
Fagaceae,Quercus,Quercus laceyi,Small,,"United States, Mexico",No,TX,Least Concern,2017,G4,2005,Not listed,Not listed,19
Fagaceae,Quercus,Quercus laevis,Walter,,United States,Yes,"AL, FL, GA, LA, MS, NC, SC, VA",Least Concern,2017,G5,1985,Not listed,Not listed,15
Fagaceae,Quercus,Quercus laurifolia,Michx.,,United States,Yes,"AL, AR, FL, GA, LA, MS, NC, SC, TX, VA",Least Concern,2015,G5,1985,Not listed,Not listed,56
Fagaceae,Quercus,Quercus lobata,Née,,United States,Yes,CA,Near Threatened,2017,G4,2005,Not listed,Not listed,61
Fagaceae,Quercus,Quercus lyrata,Walter,,United States,Yes,"AL, AR, DC, DE, FL, GA, IL, IN, KY, LA, MD, MO, MS, NC, NJ, OK, SC, TN, TX, VA",Least Concern,2017,G5,1984,Not listed,Not listed,81
Fagaceae,Quercus,Quercus macrocarpa,Michx.,,"Canada, United States",No,"AL, AR, CT, DC, DE, IA, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NY, OH, OK, PA, RI, SD, TN, TX, VA, VT, WI, WV, WY",Least Concern,2015,G5,2018,Not listed,Not listed,215
Fagaceae,Quercus,Quercus margarettae,(Ashe) Small,,United States,Yes,"AL, AR, FL, GA, LA, MS, NC, OK, SC, TN, TX, VA",Least Concern,2017,G5,1994,Not listed,Not listed,8
Fagaceae,Quercus,Quercus marilandica,(L.) Münchh.,,United States,Yes,"AL, AR, DC, DE, FL, GA, IA, IL, IN, KS, KY, LA, MD, MO, MS, NC, NE, NJ, NY, OH, OK, PA, SC, TN, TX, VA, WV",Least Concern,2015,G5,1983,Not listed,Not listed,77
Fagaceae,Quercus,Quercus michauxii,Nutt.,,United States,Yes,"AL, AR, DC, DE, FL, GA, IL, IN, KY, LA, MD, MO, MS, NC, NJ, OK, PA, SC, TN, TX, VA",Least Concern,2015,G5,1984,Not listed,Not listed,88
Fagaceae,Quercus,Quercus minima,(Sarg.) Small,,United States,Yes,"AL, FL, GA, LA, MS, NC, TX",Least Concern,2020,G5,2005,Not listed,Not listed,9
Fagaceae,Quercus,Quercus mohriana,Buckley ex Rydb.,,"Mexico, United States",No,"NM, OK, TX",Least Concern,2015,G4,1988,Not listed,Not listed,7
Fagaceae,Quercus,Quercus montana,Willd.,,United States,Yes,"AL, CT, DC, DE, GA, IL, IN, KY, LA, MA, MD, ME, MI, MS, NC, NH, NJ, NY, OH, PA, RI, SC, TN, VA, VT, WV",Least Concern,2017,G5,1984,Not listed,Not listed,72
Fagaceae,Quercus,Quercus muehlenbergii,Engelm.,,"Canada, Mexico, United States",No,"AL, AR, CT, DC, DE, FL, GA, IA, IL, IN, KS, KY, LA, MA, MD, MI, MN, MO, MS, NC, NE, NJ, NM, NY, OH, OK, PA, SC, TN, TX, VA, VT, WI, WV",Least Concern,2017,G5,2016,Not listed,Not listed,127
Fagaceae,Quercus,Quercus myrtifolia,Willd.,,United States,Yes,"AL, FL, GA, MS, NC, SC",Least Concern,2015,G5,1988,Not listed,Not listed,14
Fagaceae,Quercus,Quercus nigra,L.,,United States,Yes,"AL, AR, DC, DE, FL, GA, KY, LA, MD, MO, MS, NC, NJ, OK, SC, TN, TX, VA",Least Concern,2015,G5,1984,Not listed,Not listed,91
Fagaceae,Quercus,Quercus oblongifolia,Torr.,,"United States, Mexico",No,"AZ, NM, TX",Least Concern,2016,G5,2005,Not listed,Not listed,12
Fagaceae,Quercus,Quercus oglethorpensis,W.H.Duncan,,United States,Yes,"AL, GA, LA, MS, SC",Endangered,2017,G3,2018,Not listed,Not listed,38
Fagaceae,Quercus,Quercus pacifica,Nixon & C.H.Müll.,,United States,Yes,CA,Endangered,2016,G4,2014,Not listed,Not listed,15
Fagaceae,Quercus,Quercus pagoda,Raf.,,United States,Yes,"AL, AR, DC, DE, FL, GA, IL, IN, KY, LA, MD, MO, MS, NC, NJ, OK, SC, TN, TX, VA",Least Concern,2017,G5,1988,Not listed,Not listed,45
Fagaceae,Quercus,Quercus palmeri,Engelm.,,"Mexico, United States",No,"AZ, CA, NM",Near Threatened,2017,G4,2020,Not listed,Not listed,15
Fagaceae,Quercus,Quercus palustris,Münchh.,,"Canada, United States",No,"AR, CT, DC, DE, GA, IA, IL, IN, KS, KY, MA, MD, ME, MI, MO, MS, NC, NE, NJ, NY, OH, OK, PA, RI, SC, TN, VA, VT, WI, WV",Least Concern,2017,G5,2016,Not listed,Not listed,204
Fagaceae,Quercus,Quercus parvula,Greene,,United States,Yes,CA,Near Threatened,2016,G4,1997,Not listed,Not listed,9
Fagaceae,Quercus,Quercus phellos,L.,,United States,Yes,"AL, AR, CT, DC, DE, FL, GA, IL, KY, LA, MD, MO, MS, NC, NJ, NY, OK, PA, SC, TN, TX, VA",Least Concern,2015,G5,1984,Not listed,Not listed,136
